iter	Passed	Remaining
7467	562955	190868
7468	563018	190788
7469	563085	190710
7470	563165	190636
7471	563232	190558
7472	563292	190477
7473	563361	190400
7474	563430	190322
7475	563491	190242
7476	563556	190163
7477	563616	190082
7478	563681	190003
7479	563741	189923
7480	563818	189848
7481	563908	189778
7482	564004	189709
7483	564095	189639
7484	564170	189564
7485	564241	189487
7486	564311	189410
7487	564381	189333
7488	564454	189256
7489	564525	189180
7490	564610	189108
7491	564685	189032
7492	564767	188959
7493	564843	188884
7494	564910	188805
7495	564985	188730
7496	565030	188644
7497	565097	188566
7498	565139	188480
7499	565181	188393
7500	565244	188314
7501	565309	188235
7502	565375	188157
7503	565446	188080
7504	565504	187999
7505	565578	187923
7506	565641	187843
7507	565715	187768
7508	565788	187691
7509	565854	187613
7510	565953	187545
7511	566015	187466
7512	566080	187387
7513	566145	187308
7514	566212	187230
7515	566276	187151
7516	566349	187075
7517	566407	186994
7518	566482	186918
7519	566552	186841
7520	566626	186766
7521	566710	186693
7522	566781	186616
7523	566852	186540
7524	566941	186469
7525	567015	186393
7526	567084	186315
7527	567153	186238
7528	567218	186159
7529	567280	186080
7530	567344	186001
7531	567408	185921
7532	567476	185844
7533	567547	185767
7534	567611	185688
7535	567674	185608
7536	567756	185535
7537	567815	185455
7538	567890	185379
7539	567950	185299
7540	568012	185219
7541	568090	185145
7542	568165	185069
7543	568235	184992
7544	568302	184914
7545	568372	184837
7546	568466	184768
7547	568556	184698
7548	568610	184615
7549	568682	184539
7550	568782	184472
7551	568880	184404
7552	568973	184334
7553	569045	184258
7554	569134	184187
7555	569210	184111
7556	569272	184032
7557	569368	183963
7558	569435	183885
7559	569497	183806
7560	569585	183734
7561	569697	183671
7562	569807	183607
7563	569894	183535
7564	569991	183467
7565	570078	183395
7566	570184	183330
7567	570273	183259
7568	570345	183182
7569	570410	183104
7570	570483	183027
7571	570548	182949
7572	570615	182871
7573	570689	182795
7574	570751	182715
7575	570813	182636
7576	570873	182555
7577	570939	182477
7578	571021	182404
7579	571087	182326
7580	571163	182251
7581	571231	182173
7582	571292	182093
7583	571366	182017
7584	571452	181945
7585	571521	181868
7586	571594	181792
7587	571652	181711
7588	571715	181632
7589	571793	181557
7590	571861	181480
7591	571927	181401
7592	571998	181324
7593	572061	181245
7594	572126	181167
7595	572196	181090
7596	572263	181012
7597	572331	180934
7598	572398	180856
7599	572466	180779
7600	572531	180700
7601	572610	180626
7602	572677	180548
7603	572741	180469
7604	572811	180392
7605	572873	180312
7606	572945	180236
7607	573018	180160
7608	573078	180080
7609	573143	180001
7610	573197	179919
7611	573268	179842
7612	573335	179765
7613	573402	179687
7614	573461	179606
7615	573536	179531
7616	573601	179452
7617	573670	179375
7618	573736	179297
7619	573809	179221
7620	573875	179143
7621	573939	179064
7622	574003	178985
7623	574073	178908
7624	574139	178830
7625	574208	178753
7626	574277	178675
7627	574342	178597
7628	574417	178521
7629	574477	178441
7630	574549	178365
7631	574622	178289
7632	574696	178213
7633	574754	178133
7634	574829	178057
7635	574891	177978
7636	574954	177899
7637	575009	177817
7638	575088	177743
7639	575151	177664
7640	575230	177590
7641	575301	177513
7642	575370	177436
7643	575446	177361
7644	575522	177286
7645	575584	177207
7646	575650	177128
7647	575721	177052
7648	575790	176975
7649	575864	176899
7650	575935	176823
7651	576001	176744
7652	576066	176666
7653	576142	176591
7654	576218	176516
7655	576294	176441
7656	576365	176364
7657	576437	176288
7658	576514	176213
7659	576587	176137
7660	576643	176056
7661	576707	175977
7662	576775	175900
7663	576849	175824
7664	576912	175745
7665	576972	175665
7666	577040	175588
7667	577107	175510
7668	577170	175431
7669	577233	175352
7670	577304	175276
7671	577372	175198
7672	577443	175121
7673	577511	175044
7674	577587	174969
7675	577659	174893
7676	577722	174814
7677	577789	174736
7678	577857	174659
7679	577932	174583
7680	577995	174504
7681	578069	174429
7682	578137	174351
7683	578206	174274
7684	578278	174198
7685	578353	174123
7686	578428	174047
7687	578491	173968
7688	578558	173891
7689	578637	173816
7690	578711	173741
7691	578792	173667
7692	578862	173591
7693	578937	173515
7694	579012	173440
7695	579069	173359
7696	579131	173280
7697	579209	173205
7698	579272	173127
7699	579330	173046
7700	579390	172966
7701	579446	172886
7702	579517	172809
7703	579594	172734
7704	579662	172657
7705	579731	172580
7706	579801	172503
7707	579863	172424
7708	579943	172350
7709	580016	172274
7710	580089	172198
7711	580161	172122
7712	580223	172043
7713	580282	171963
7714	580354	171887
7715	580414	171807
7716	580484	171730
7717	580562	171656
7718	580625	171577
7719	580686	171497
7720	580746	171418
7721	580815	171341
7722	580877	171262
7723	580937	171182
7724	581001	171103
7725	581062	171024
7726	581128	170946
7727	581190	170867
7728	581251	170788
7729	581313	170709
7730	581380	170631
7731	581443	170552
7732	581506	170474
7733	581578	170397
7734	581637	170317
7735	581705	170240
7736	581774	170163
7737	581838	170085
7738	581907	170007
7739	581979	169931
7740	582049	169855
7741	582104	169774
7742	582160	169693
7743	582234	169617
7744	582303	169541
7745	582366	169462
7746	582427	169382
7747	582487	169303
7748	582571	169230
7749	582643	169154
7750	582708	169076
7751	582780	169000
7752	582842	168921
7753	582907	168843
7754	582970	168764
7755	583038	168687
7756	583107	168610
7757	583182	168535
7758	583248	168457
7759	583315	168379
7760	583383	168302
7761	583443	168222
7762	583515	168146
7763	583582	168069
7764	583649	167991
7765	583720	167915
7766	583785	167837
7767	583856	167760
7768	583916	167681
7769	583988	167605
7770	584055	167527
7771	584117	167449
7772	584183	167371
7773	584256	167295
7774	584328	167219
7775	584395	167141
7776	584470	167066
7777	584533	166988
7778	584605	166912
7779	584672	166834
7780	584774	166766
7781	584891	166703
7782	584997	166637
7783	585061	166559
7784	585121	166479
7785	585182	166400
7786	585242	166321
7787	585304	166242
7788	585373	166165
7789	585435	166086
7790	585514	166012
7791	585585	165935
7792	585639	165854
7793	585713	165779
7794	585773	165699
7795	585850	165625
7796	585930	165551
7797	586000	165474
7798	586075	165399
7799	586146	165323
7800	586217	165247
7801	586289	165171
7802	586364	165095
7803	586431	165018
7804	586502	164942
7805	586566	164863
7806	586626	164784
7807	586698	164708
7808	586768	164631
7809	586828	164552
7810	586899	164476
7811	586973	164400
7812	587071	164331
7813	587147	164256
7814	587214	164179
7815	587281	164102
7816	587341	164022
7817	587397	163942
7818	587504	163876
7819	587615	163810
7820	587719	163743
7821	587805	163671
7822	587907	163604
7823	588010	163536
7824	588105	163466
7825	588184	163392
7826	588283	163324
7827	588375	163253
7828	588449	163178
7829	588515	163100
7830	588614	163032
7831	588676	162953
7832	588746	162876
7833	588808	162797
7834	588906	162729
7835	588978	162653
7836	589036	162573
7837	589127	162502
7838	589215	162430
7839	589277	162351
7840	589348	162275
7841	589410	162196
7842	589494	162124
7843	589567	162048
7844	589633	161970
7845	589704	161894
7846	589776	161818
7847	589849	161742
7848	589912	161664
7849	589997	161591
7850	590067	161515
7851	590122	161434
7852	590186	161356
7853	590254	161279
7854	590321	161201
7855	590391	161125
7856	590462	161048
7857	590531	160972
7858	590602	160895
7859	590671	160819
7860	590767	160749
7861	590856	160678
7862	590951	160608
7863	591030	160534
7864	591122	160463
7865	591237	160399
7866	591330	160328
7867	591426	160259
7868	591534	160193
7869	591600	160115
7870	591691	160044
7871	591790	159975
7872	591893	159908
7873	591964	159832
7874	592055	159761
7875	592140	159688
7876	592210	159612
7877	592282	159535
7878	592407	159474
7879	592486	159399
7880	592585	159331
7881	592659	159255
7882	592750	159184
7883	592849	159115
7884	592932	159042
7885	593009	158968
7886	593097	158896
7887	593201	158828
7888	593263	158750
7889	593356	158679
7890	593420	158601
7891	593496	158526
7892	593561	158448
7893	593626	158370
7894	593695	158293
7895	593765	158217
7896	593829	158139
7897	593885	158058
7898	593944	157979
7899	594015	157902
7900	594079	157824
7901	594149	157748
7902	594212	157669
7903	594286	157594
7904	594354	157517
7905	594425	157440
7906	594499	157365
7907	594567	157288
7908	594634	157210
7909	594701	157133
7910	594772	157057
7911	594839	156979
7912	594909	156903
7913	594968	156823
7914	595047	156749
7915	595121	156674
7916	595181	156595
7917	595238	156515
7918	595301	156436
7919	595379	156362
7920	595446	156284
7921	595505	156205
7922	595582	156130
7923	595648	156053
7924	595712	155975
7925	595787	155899
7926	595853	155822
7927	595924	155746
7928	595995	155669
7929	596070	155594
7930	596142	155518
7931	596225	155445
7932	596295	155369
7933	596367	155293
7934	596432	155215
7935	596501	155138
7936	596575	155063
7937	596653	154988
7938	596705	154907
7939	596773	154830
7940	596841	154753
7941	596910	154676
7942	596981	154600
7943	597059	154526
7944	597133	154450
7945	597206	154374
7946	597276	154298
7947	597347	154221
7948	597424	154147
7949	597479	154067
7950	597552	153991
7951	597636	153918
7952	597715	153844
7953	597803	153772
7954	597873	153695
7955	597944	153619
7956	598017	153544
7957	598078	153465
7958	598144	153387
7959	598214	153311
7960	598269	153230
7961	598351	153157
7962	598425	153082
7963	598497	153006
7964	598563	152928
7965	598629	152851
7966	598717	152779
7967	598789	152703
7968	598850	152624
7969	598914	152546
7970	598979	152468
7971	599043	152391
7972	599106	152312
7973	599190	152239
7974	599251	152161
7975	599313	152082
7976	599375	152004
7977	599465	151932
7978	599559	151862
7979	599678	151798
7980	599768	151727
7981	599874	151659
7982	599955	151585
7983	600050	151515
7984	600123	151440
7985	600183	151361
7986	600276	151290
7987	600374	151220
7988	600444	151144
7989	600527	151071
7990	600620	151000
7991	600683	150922
7992	600749	150845
7993	600814	150767
7994	600890	150692
7995	600991	150623
7996	601069	150549
7997	601133	150471
7998	601195	150392
7999	601264	150316
8000	601356	150245
8001	601444	150173
8002	601544	150104
8003	601609	150026
8004	601674	149948
8005	601735	149870
8006	601797	149791
8007	601865	149714
8008	601922	149635
8009	602011	149563
8010	602099	149491
8011	602165	149414
8012	602228	149335
8013	602336	149268
8014	602459	149205
8015	602559	149136
8016	602664	149068
8017	602744	148994
8018	602812	148917
8019	602886	148842
8020	602949	148764
8021	603017	148687
8022	603126	148620
8023	603272	148562
8024	603374	148493
8025	603472	148424
8026	603571	148355
8027	603652	148281
8028	603732	148207
8029	603799	148130
8030	603859	148051
8031	603917	147971
8032	603984	147894
8033	604048	147816
8034	604115	147739
8035	604207	147668
8036	604299	147597
8037	604367	147520
8038	604438	147444
8039	604500	147365
8040	604565	147288
8041	604632	147210
8042	604710	147136
8043	604786	147061
8044	604852	146983
8045	604914	146905
8046	604977	146827
8047	605040	146749
8048	605104	146671
8049	605169	146593
8050	605237	146516
8051	605311	146441
8052	605370	146362
8053	605438	146285
8054	605512	146209
8055	605588	146135
8056	605659	146058
8057	605725	145981
8058	605796	145905
8059	605870	145829
8060	605936	145752
8061	606009	145676
8062	606082	145601
8063	606159	145526
8064	606232	145450
8065	606308	145375
8066	606386	145301
8067	606458	145225
8068	606539	145151
8069	606601	145073
8070	606673	144997
8071	606739	144919
8072	606818	144845
8073	606889	144769
8074	606956	144692
8075	607018	144614
8076	607085	144537
8077	607154	144460
8078	607229	144385
8079	607293	144307
8080	607365	144231
8081	607429	144153
8082	607497	144076
8083	607596	144007
8084	607658	143928
8085	607721	143850
8086	607792	143774
8087	607856	143697
8088	607920	143619
8089	607992	143543
8090	608066	143467
8091	608133	143390
8092	608192	143311
8093	608253	143233
8094	608355	143164
8095	608429	143089
8096	608537	143021
8097	608642	142953
8098	608744	142884
8099	608843	142815
8100	608905	142736
8101	608978	142661
8102	609079	142592
8103	609163	142518
8104	609229	142441
8105	609280	142360
8106	609349	142284
8107	609420	142208
8108	609484	142130
8109	609568	142057
8110	609650	141983
8111	609744	141912
8112	609859	141847
8113	609947	141774
8114	610021	141699
8115	610120	141629
8116	610189	141553
8117	610294	141484
8118	610362	141408
8119	610474	141341
8120	610554	141267
8121	610653	141197
8122	610730	141122
8123	610787	141043
8124	610876	140971
8125	610957	140897
8126	611042	140824
8127	611143	140755
8128	611211	140678
8129	611291	140604
8130	611360	140528
8131	611434	140452
8132	611493	140373
8133	611562	140297
8134	611634	140220
8135	611707	140145
8136	611767	140066
8137	611835	139989
8138	611909	139914
8139	611986	139839
8140	612051	139762
8141	612111	139683
8142	612174	139605
8143	612236	139527
8144	612295	139448
8145	612354	139369
8146	612447	139298
8147	612542	139227
8148	612633	139156
8149	612704	139080
8150	612766	139002
8151	612824	138922
8152	612898	138847
8153	612984	138774
8154	613102	138709
8155	613197	138638
8156	613305	138570
8157	613375	138494
8158	613443	138417
8159	613532	138345
8160	613609	138270
8161	613666	138191
8162	613731	138113
8163	613797	138036
8164	613870	137961
8165	613931	137882
8166	614000	137806
8167	614066	137728
8168	614167	137659
8169	614251	137586
8170	614354	137517
8171	614455	137447
8172	614528	137372
8173	614603	137296
8174	614679	137222
8175	614738	137143
8176	614801	137065
8177	614871	136988
8178	614930	136910
8179	615003	136834
8180	615076	136758
8181	615143	136681
8182	615223	136607
8183	615299	136532
8184	615375	136457
8185	615454	136383
8186	615519	136306
8187	615586	136229
8188	615662	136154
8189	615736	136078
8190	615807	136002
8191	615882	135927
8192	615950	135850
8193	616026	135775
8194	616133	135707
8195	616213	135633
8196	616288	135557
8197	616384	135487
8198	616450	135410
8199	616515	135332
8200	616591	135257
8201	616654	135179
8202	616727	135104
8203	616795	135027
8204	616854	134948
8205	616916	134870
8206	616988	134794
8207	617055	134717
8208	617118	134639
8209	617202	134566
8210	617275	134491
8211	617339	134413
8212	617405	134336
8213	617470	134258
8214	617530	134180
8215	617590	134102
8216	617651	134023
8217	617715	133946
8218	617797	133872
8219	617883	133799
8220	617980	133729
8221	618046	133652
8222	618109	133574
8223	618182	133498
8224	618257	133423
8225	618350	133352
8226	618453	133282
8227	618574	133217
8228	618642	133140
8229	618708	133063
8230	618803	132992
8231	618898	132921
8232	619002	132852
8233	619128	132788
8234	619248	132722
8235	619326	132648
8236	619387	132570
8237	619470	132496
8238	619592	132431
8239	619699	132363
8240	619794	132292
8241	619893	132221
8242	619965	132146
8243	620029	132068
8244	620099	131992
8245	620187	131919
8246	620248	131841
8247	620323	131766
8248	620415	131694
8249	620532	131628
8250	620615	131554
8251	620700	131481
8252	620774	131405
8253	620858	131332
8254	620936	131257
8255	621005	131181
8256	621083	131106
8257	621171	131034
8258	621226	130954
8259	621320	130883
8260	621427	130814
8261	621535	130746
8262	621633	130676
8263	621720	130603
8264	621789	130526
8265	621852	130449
8266	621946	130377
8267	622052	130309
8268	622137	130235
8269	622245	130167
8270	622307	130089
8271	622369	130011
8272	622440	129935
8273	622545	129866
8274	622640	129795
8275	622709	129718
8276	622788	129644
8277	622863	129568
8278	622930	129491
8279	623023	129420
8280	623110	129347
8281	623179	129270
8282	623235	129191
8283	623326	129119
8284	623418	129048
8285	623520	128978
8286	623615	128907
8287	623725	128839
8288	623805	128764
8289	623868	128687
8290	623929	128608
8291	623994	128531
8292	624053	128452
8293	624114	128374
8294	624175	128296
8295	624247	128220
8296	624314	128143
8297	624379	128066
8298	624443	127988
8299	624503	127910
8300	624573	127833
8301	624652	127759
8302	624726	127684
8303	624797	127607
8304	624868	127531
8305	624923	127452
8306	624990	127375
8307	625056	127298
8308	625109	127218
8309	625179	127142
8310	625250	127066
8311	625326	126991
8312	625392	126914
8313	625465	126838
8314	625525	126760
8315	625596	126684
8316	625666	126607
8317	625735	126531
8318	625806	126455
8319	625893	126382
8320	625969	126307
8321	626038	126230
8322	626126	126158
8323	626206	126083
8324	626264	126005
8325	626335	125929
8326	626400	125851
8327	626490	125779
8328	626581	125707
8329	626637	125628
8330	626703	125551
8331	626771	125474
8332	626834	125397
8333	626908	125321
8334	626971	125243
8335	627035	125166
8336	627093	125087
8337	627153	125009
8338	627215	124931
8339	627283	124855
8340	627345	124777
8341	627408	124699
8342	627479	124623
8343	627537	124544
8344	627605	124468
8345	627664	124389
8346	627724	124311
8347	627783	124233
8348	627861	124158
8349	627919	124079
8350	627984	124002
8351	628062	123928
8352	628118	123849
8353	628187	123772
8354	628251	123695
8355	628331	123620
8356	628395	123543
8357	628466	123467
8358	628529	123389
8359	628617	123317
8360	628706	123244
8361	628793	123171
8362	628874	123097
8363	628946	123022
8364	629021	122946
8365	629085	122869
8366	629145	122791
8367	629206	122713
8368	629266	122635
8369	629336	122558
8370	629406	122482
8371	629470	122405
8372	629534	122328
8373	629613	122253
8374	629693	122179
8375	629761	122102
8376	629831	122026
8377	629908	121951
8378	629981	121876
8379	630043	121798
8380	630118	121723
8381	630192	121647
8382	630261	121571
8383	630315	121492
8384	630375	121413
8385	630438	121336
8386	630505	121259
8387	630569	121182
8388	630632	121104
8389	630694	121027
8390	630755	120949
8391	630842	120876
8392	630906	120799
8393	630971	120721
8394	631032	120644
8395	631096	120566
8396	631160	120489
8397	631220	120411
8398	631280	120333
8399	631351	120257
8400	631428	120182
8401	631499	120106
8402	631571	120030
8403	631683	119962
8404	631778	119891
8405	631858	119817
8406	631951	119745
8407	632038	119672
8408	632106	119595
8409	632174	119519
8410	632244	119443
8411	632322	119368
8412	632383	119290
8413	632471	119217
8414	632556	119144
8415	632633	119069
8416	632715	118995
8417	632782	118919
8418	632839	118840
8419	632907	118764
8420	632973	118687
8421	633040	118610
8422	633104	118533
8423	633175	118457
8424	633246	118381
8425	633316	118305
8426	633381	118228
8427	633434	118148
8428	633496	118071
8429	633562	117994
8430	633623	117916
8431	633706	117842
8432	633774	117766
8433	633838	117689
8434	633907	117613
8435	633981	117537
8436	634037	117458
8437	634111	117383
8438	634183	117307
8439	634253	117231
8440	634329	117156
8441	634407	117081
8442	634481	117006
8443	634560	116932
8444	634637	116857
8445	634718	116783
8446	634802	116709
8447	634875	116634
8448	634967	116562
8449	635038	116486
8450	635109	116410
8451	635169	116332
8452	635238	116256
8453	635302	116178
8454	635368	116102
8455	635430	116024
8456	635497	115948
8457	635561	115870
8458	635627	115793
8459	635693	115717
8460	635765	115641
8461	635831	115564
8462	635895	115487
8463	635959	115410
8464	636022	115333
8465	636092	115257
8466	636159	115180
8467	636227	115104
8468	636295	115027
8469	636355	114949
8470	636426	114873
8471	636489	114796
8472	636556	114719
8473	636618	114642
8474	636688	114566
8475	636773	114492
8476	636833	114415
8477	636897	114338
8478	636963	114261
8479	637036	114185
8480	637102	114109
8481	637175	114033
8482	637245	113957
8483	637313	113881
8484	637381	113804
8485	637448	113728
8486	637512	113651
8487	637582	113574
8488	637653	113499
8489	637718	113422
8490	637786	113345
8491	637856	113269
8492	637933	113195
8493	638001	113118
8494	638070	113042
8495	638133	112965
8496	638202	112889
8497	638264	112811
8498	638327	112734
8499	638389	112657
8500	638451	112579
8501	638519	112503
8502	638582	112426
8503	638646	112348
8504	638737	112276
8505	638829	112204
8506	638909	112130
8507	638988	112055
8508	639088	111985
8509	639170	111911
8510	639247	111836
8511	639335	111763
8512	639416	111689
8513	639507	111617
8514	639567	111539
8515	639638	111463
8516	639705	111386
8517	639765	111309
8518	639830	111232
8519	639895	111155
8520	639960	111078
8521	640036	111003
8522	640114	110929
8523	640172	110850
8524	640236	110774
8525	640300	110696
8526	640368	110620
8527	640434	110544
8528	640491	110465
8529	640547	110387
8530	640622	110312
8531	640702	110238
8532	640768	110161
8533	640827	110083
8534	640887	110005
8535	640960	109930
8536	641037	109855
8537	641129	109783
8538	641247	109715
8539	641351	109645
8540	641410	109567
8541	641472	109490
8542	641541	109414
8543	641596	109335
8544	641662	109259
8545	641738	109184
8546	641813	109109
8547	641886	109033
8548	641958	108957
8549	642078	108890
8550	642165	108817
8551	642233	108741
8552	642297	108664
8553	642397	108593
8554	642475	108518
8555	642539	108441
8556	642602	108364
8557	642679	108289
8558	642753	108214
8559	642833	108140
8560	642897	108063
8561	642962	107986
8562	643025	107909
8563	643124	107838
8564	643218	107766
8565	643292	107690
8566	643393	107620
8567	643494	107549
8568	643592	107478
8569	643688	107406
8570	643781	107334
8571	643876	107262
8572	644002	107195
8573	644132	107130
8574	644234	107059
8575	644344	106989
8576	644458	106921
8577	644565	106851
8578	644648	106777
8579	644731	106703
8580	644812	106629
8581	644894	106555
8582	644968	106480
8583	645040	106404
8584	645109	106328
8585	645182	106252
8586	645257	106177
8587	645336	106103
8588	645402	106026
8589	645475	105951
8590	645549	105875
8591	645623	105800
8592	645704	105726
8593	645769	105649
8594	645858	105576
8595	645934	105501
8596	645995	105424
8597	646069	105348
8598	646133	105271
8599	646194	105194
8600	646268	105119
8601	646334	105042
8602	646398	104965
8603	646462	104888
8604	646530	104812
8605	646600	104736
8606	646668	104660
8607	646736	104583
8608	646805	104507
8609	646875	104431
8610	646947	104356
8611	647017	104280
8612	647091	104204
8613	647163	104129
8614	647233	104053
8615	647305	103977
8616	647361	103899
8617	647431	103823
8618	647505	103748
8619	647571	103671
8620	647638	103595
8621	647700	103517
8622	647773	103442
8623	647835	103365
8624	647902	103288
8625	647974	103213
8626	648036	103135
8627	648096	103058
8628	648155	102980
8629	648230	102905
8630	648304	102830
8631	648374	102754
8632	648445	102678
8633	648537	102606
8634	648601	102529
8635	648658	102451
8636	648735	102376
8637	648802	102300
8638	648874	102224
8639	648940	102148
8640	649006	102071
8641	649100	101999
8642	649166	101922
8643	649228	101845
8644	649321	101773
8645	649424	101702
8646	649514	101629
8647	649596	101555
8648	649677	101481
8649	649739	101404
8650	649809	101328
8651	649874	101251
8652	649941	101175
8653	650004	101098
8654	650077	101022
8655	650161	100949
8656	650252	100876
8657	650314	100799
8658	650387	100724
8659	650485	100652
8660	650564	100577
8661	650655	100505
8662	650753	100433
8663	650830	100358
8664	650889	100281
8665	650973	100207
8666	651046	100132
8667	651125	100057
8668	651226	99986
8669	651301	99911
8670	651372	99835
8671	651438	99758
8672	651507	99683
8673	651581	99607
8674	651655	99532
8675	651728	99456
8676	651791	99379
8677	651865	99304
8678	651963	99233
8679	652039	99158
8680	652143	99087
8681	652221	99012
8682	652295	98937
8683	652370	98862
8684	652436	98785
8685	652517	98711
8686	652579	98634
8687	652648	98558
8688	652719	98482
8689	652780	98405
8690	652840	98328
8691	652906	98251
8692	653001	98179
8693	653075	98104
8694	653136	98026
8695	653222	97953
8696	653329	97882
8697	653398	97806
8698	653467	97730
8699	653527	97653
8700	653609	97579
8701	653681	97503
8702	653762	97429
8703	653856	97357
8704	653949	97284
8705	654009	97207
8706	654086	97132
8707	654154	97056
8708	654233	96981
8709	654308	96906
8710	654419	96836
8711	654511	96764
8712	654571	96686
8713	654693	96618
8714	654791	96546
8715	654861	96471
8716	654924	96394
8717	654994	96318
8718	655073	96243
8719	655136	96166
8720	655200	96090
8721	655300	96018
8722	655383	95944
8723	655489	95874
8724	655555	95797
8725	655619	95720
8726	655697	95646
8727	655774	95571
8728	655839	95494
8729	655913	95419
8730	655986	95343
8731	656050	95267
8732	656121	95191
8733	656208	95117
8734	656296	95044
8735	656404	94974
8736	656474	94898
8737	656556	94824
8738	656628	94748
8739	656690	94671
8740	656764	94596
8741	656830	94519
8742	656910	94445
8743	657000	94372
8744	657062	94295
8745	657123	94218
8746	657197	94142
8747	657266	94066
8748	657357	93994
8749	657449	93921
8750	657552	93850
8751	657629	93775
8752	657694	93698
8753	657758	93621
8754	657821	93545
8755	657913	93472
8756	658021	93401
8757	658095	93326
8758	658153	93249
8759	658212	93171
8760	658274	93094
8761	658337	93017
8762	658415	92943
8763	658483	92866
8764	658556	92791
8765	658616	92714
8766	658705	92641
8767	658771	92564
8768	658836	92488
8769	658902	92411
8770	658982	92337
8771	659054	92261
8772	659112	92184
8773	659179	92107
8774	659237	92030
8775	659310	91954
8776	659370	91877
8777	659415	91798
8778	659494	91723
8779	659561	91647
8780	659618	91569
8781	659692	91494
8782	659758	91418
8783	659835	91343
8784	659915	91268
8785	659985	91193
8786	660044	91115
8787	660119	91040
8788	660184	90964
8789	660242	90886
8790	660307	90810
8791	660381	90734
8792	660444	90658
8793	660521	90583
8794	660587	90506
8795	660653	90430
8796	660722	90354
8797	660788	90278
8798	660868	90203
8799	660941	90128
8800	661006	90051
8801	661068	89975
8802	661145	89900
8803	661218	89824
8804	661295	89749
8805	661361	89673
8806	661446	89599
8807	661552	89528
8808	661656	89457
8809	661734	89383
8810	661802	89306
8811	661862	89229
8812	661922	89152
8813	662002	89078
8814	662073	89002
8815	662150	88927
8816	662215	88851
8817	662285	88775
8818	662361	88700
8819	662436	88625
8820	662507	88549
8821	662586	88475
8822	662646	88397
8823	662711	88321
8824	662774	88244
8825	662840	88168
8826	662912	88092
8827	662979	88016
8828	663050	87941
8829	663105	87863
8830	663180	87788
8831	663253	87712
8832	663337	87638
8833	663408	87563
8834	663476	87487
8835	663550	87412
8836	663623	87336
8837	663687	87260
8838	663774	87186
8839	663858	87112
8840	663927	87036
8841	664020	86964
8842	664109	86890
8843	664181	86815
8844	664251	86739
8845	664315	86662
8846	664385	86587
8847	664452	86511
8848	664536	86436
8849	664612	86362
8850	664688	86287
8851	664765	86212
8852	664840	86137
8853	664908	86061
8854	664980	85985
8855	665059	85911
8856	665137	85836
8857	665209	85760
8858	665282	85685
8859	665352	85609
8860	665429	85534
8861	665529	85462
8862	665628	85390
8863	665732	85319
8864	665822	85246
8865	665908	85172
8866	666014	85101
8867	666118	85030
8868	666228	84959
8869	666323	84886
8870	666418	84814
8871	666519	84742
8872	666615	84669
8873	666707	84596
8874	666797	84523
8875	666891	84450
8876	666975	84376
8877	667042	84300
8878	667113	84225
8879	667177	84148
8880	667237	84071
8881	667299	83994
8882	667358	83917
8883	667420	83840
8884	667483	83764
8885	667548	83687
8886	667609	83610
8887	667670	83533
8888	667733	83457
8889	667800	83381
8890	667863	83304
8891	667931	83228
8892	667988	83151
8893	668074	83077
8894	668161	83003
8895	668256	82931
8896	668368	82860
8897	668509	82793
8898	668608	82721
8899	668695	82647
8900	668798	82576
8901	668865	82499
8902	668933	82423
8903	669020	82350
8904	669124	82278
8905	669217	82205
8906	669285	82129
8907	669374	82056
8908	669492	81986
8909	669571	81911
8910	669654	81837
8911	669745	81764
8912	669824	81689
8913	669898	81614
8914	669960	81537
8915	670023	81460
8916	670093	81385
8917	670161	81309
8918	670268	81237
8919	670349	81163
8920	670446	81090
8921	670537	81017
8922	670616	80942
8923	670734	80872
8924	670826	80799
8925	670916	80726
8926	670995	80651
8927	671105	80580
8928	671192	80506
8929	671251	80429
8930	671318	80353
8931	671424	80282
8932	671533	80211
8933	671612	80136
8934	671675	80059
8935	671751	79984
8936	671857	79913
8937	671966	79842
8938	672045	79767
8939	672149	79695
8940	672231	79621
8941	672306	79546
8942	672405	79473
8943	672496	79400
8944	672606	79329
8945	672700	79256
8946	672812	79185
8947	672889	79110
8948	672962	79034
8949	673021	78957
8950	673101	78883
8951	673176	78807
8952	673259	78733
8953	673338	78658
8954	673412	78583
8955	673480	78507
8956	673562	78433
8957	673633	78357
8958	673707	78282
8959	673800	78208
8960	673866	78132
8961	673945	78057
8962	674000	77980
8963	674043	77901
8964	674088	77822
8965	674182	77749
8966	674305	77680
8967	674397	77606
8968	674475	77531
8969	674537	77455
8970	674610	77379
8971	674679	77303
8972	674758	77229
8973	674819	77152
8974	674887	77076
8975	674956	77000
8976	675029	76924
8977	675091	76848
8978	675155	76771
8979	675227	76696
8980	675291	76619
8981	675366	76544
8982	675428	76467
8983	675496	76391
8984	675575	76317
8985	675661	76243
8986	675749	76169
8987	675822	76093
8988	675912	76020
8989	675983	75944
8990	676062	75869
8991	676142	75795
8992	676222	75720
8993	676284	75643
8994	676346	75567
8995	676413	75491
8996	676519	75419
8997	676587	75343
8998	676674	75269
8999	676780	75197
9000	676878	75125
9001	676992	75054
9002	677079	74980
9003	677190	74909
9004	677274	74834
9005	677342	74758
9006	677412	74683
9007	677476	74606
9008	677550	74531
9009	677615	74455
9010	677684	74379
9011	677763	74304
9012	677835	74228
9013	677902	74152
9014	677966	74076
9015	678042	74001
9016	678113	73925
9017	678175	73848
9018	678246	73773
9019	678318	73697
9020	678389	73621
